,tmdb_id,soup
939,421,adventure comedy drama parentchildrelationship dysfunctionalfamily rivalry pirate magicrealism estrangedfather fathersonrelationship billmurray owenwilson cateblanchett anjelicahuston willemdafoe jeffgoldblum wesanderson wesanderson wesanderson
940,205,drama history war refugee refugeecamp militia rwandangenocide murder slaughter atrocity cruelty genocide death doncheadle sophieokonedo nicknolte fanamokoena joaquinphoenix jeanreno terrygeorge terrygeorge terrygeorge
941,501929,animation adventure comedy manvsmachine technology dysfunctionalfamily familyrelationship familydrama evilrobot abbijacobson dannymcbride mayarudolph mikerianda ericandré oliviacolman jeffrowe jeffrowe jeffrowe
942,979,drama thriller crime prostitute rape paris france police nihilism homophobia homicide insanity heroin trauma assault masochism bloodsplatter gore love revenge fear cruelty brutality drug evil lgbt misogyny disfigurement rapeandrevenge dehumanization newfrenchextremism monicabellucci vincentcassel albertdupontel joprestia philippenahon stéphanedrouot gasparnoé gasparnoé gasparnoé
943,11836,family animation comedy fantasy adventure sea ocean falselyaccuse liveactionandanimation baseontvseries tomkenny clancybrown rodgerbumpass billfagerbakke mr.lawrence jilltalley markosborne markosborne markosborne
944,2756,adventure action thriller sciencefiction sea flyingsaucer submarine ocean secretmission insanity nuclearmissile u.s.navy alienlife-form ufo underwater edharris maryelizabethmastrantonio michaelbiehn leoburmester toddgraff johnbedfordlloyd jamescameron jamescameron jamescameron
945,69,drama music romance prison adultery concert countrymusic guitar germany lossofloveone marriage single accident 1960 joaquinphoenix reesewitherspoon ginnifergoodwin robertpatrick dallasroberts danjohnmiller jamesmangold jamesmangold jamesmangold
946,1278,drama romance hotel firsttime paris france lovetriangle sexuality bathe flat riot crush american twin incest michaelpitt evagreen louisgarrel annachancellor robinrenucci jean-pierrekalfon bernardobertolucci bernardobertolucci bernardobertolucci
947,445651,action adventure drama baseonnovelorbook dystopia superpower womandirector baseonyoungadultnovel amandlastenberg harrisdickinson patrickgibson skylanbrooks mandymoore miyacech jenniferyuhnelson jenniferyuhnelson jenniferyuhnelson
948,978,adventure drama history himalayamountainrange worldwarii prisonerofwar mountain austria wedding baseonmemoirorautobiography bradpitt jamyangjamtshowangchuk davidthewlis bdwong mako lhakpatsamchoe jean-jacquesannaud jean-jacquesannaud jean-jacquesannaud
949,429200,crime thriller prison mentallydisabled newyorkcity brother bankrobber wheelchair ontherun hospital drug footchase securityguard amusementpark newyorkcity onenight botchrobbery robertpattinson bennysafdie buddyduress taliahwebster barkhadabdi jenniferjasonleigh joshsafdie joshsafdie joshsafdie
950,309809,adventure animation fantasy family airplane parentchildrelationship philosophy dystopia utopia littleboy oldman growup stopmotion neighbor school littlegirl baseonchild'sbook rileyosborne mackenziefoy jeffbridges rachelmcadams marioncotillard jamesfranco markosborne markosborne markosborne
951,516486,war action drama ally atlanticocean worldwarii baseontruestory convoy navalwarfare tomhanks stephengraham robmorgan joshwiggins tombrittney elisabethshue aaronschneider aaronschneider aaronschneider
952,71859,drama thriller baseonnovelorbook psychopath massmurder pregnancy violenceinschool robinhood connecticut flashback sociopath murder massacre suburb parenting killspree bowandarrow womandirector mothersonrelationship independentfilm teenager tildaswinton ezramiller johnc.reilly jaspernewell rockduer ashleygerasimovich lynneramsay lynneramsay lynneramsay
953,220289,thriller sciencefiction paranoia comet alterego friend poweroutage candle parallelworld alternatereality dinnerparty quantumphysics emilybaldoni maurysterling nicholasbrendon lorenescafaria elizabethgracen hugoarmstrong jameswardbyrkit jameswardbyrkit jameswardbyrkit
954,431693,animation action adventure comedy family spy willsmith tomholland benmendelsohn rashidajones karengillan djkhaled troyquane troyquane troyquane
955,610150,animation sciencefiction action android sequel attack baseonmanga fight aftercreditsstinger duringcreditsstinger anime masakonozawa toshiofurukawa yukominaguchi hiroshikamiya mamorumiyano miyuirino tetsurokodama tetsurokodama tetsurokodama
956,51739,fantasy animation family baseonnovelorbook cat forest baseonchild'sbook dollhouse anime miraishida ryunosukekamiki tomokazumiura keikotakeshita kirinkiki shinobuotake hiromasayonebayashi hiromasayonebayashi hiromasayonebayashi
957,36685,comedy sciencefiction fantasy horror rock'n'roll transvestism timewarp transylvania transvestite seduction castle musical baseonplayormusical crossdressing psychotronic lgbtinterest horrormusical timcurry susansarandon barrybostwick richardo'brien patriciaquinn nellcampbell jimsharman jimsharman jimsharman
958,103731,drama friendship bountyhunter river houseboat motel arkansa fugitive teenageboy riverboat matthewmcconaughey reesewitherspoon tyesheridan jacoblofland samshepard raymckinnon jeffnichols jeffnichols jeffnichols
959,2666,mystery sciencefiction beach experiment chaos paranoia dystopia sleep manipulation madscientist fugitive serialkiller memory cyberpunk duel parallelworld alienrace technoir neo-noir rufussewell williamhurt kiefersutherland jenniferconnelly richardo'brien ianrichardson alexproyas alexproyas alexproyas
960,10734,drama thriller prison island baseonnovelorbook sanfrancisco california alcatrazprison baseontruestory prisonescape 1960 clinteastwood patrickmcgoohan robertsblossom jackthibeau fredward paulbenjamin donsiegel donsiegel donsiegel
961,420814,adventure comedy family fantasy family animal magicrealism childhood liveactionandanimation fatherdaughterrelationship liveactionremake ewanmcgregor hayleyatwell brontecarmichael jimcummings bradgarrett sophieokonedo marcforster marcforster marcforster
962,9470,action comedy crime fantasy martialart china magic gangster mafia policeman wuxia 1940 anarchiccomedy pretendtobegay stephenchow yuenwah yuenqiu lamtze-chung bruceleung huangshengyi stephenchow stephenchow stephenchow
963,2044,drama mystery romance chicago illinois future write architect timetravel loveletter time remake architecture keanureeves sandrabullock christopherplummer ebonmoss-bachrach willekevanammelrooy dylanwalsh alejandroagresti alejandroagresti alejandroagresti
964,46838,comedy horror cabin chainsaw killer alantudyk tylerlabine katrinabowden philipgranger jessemoss billbaksa elicraig elicraig elicraig
965,5123,family drama music newyorkcity loveofone'slife guitar composer lossofloveone loveatfirstsight orphanage lie forbidlove childprodigy womandirector musicmovie freddiehighmore kerirussell jonathanrhysmeyers terrencehoward robinwilliams williamsadler kirstensheridan kirstensheridan kirstensheridan
966,394117,drama florida friendship parentchildrelationship drugaddiction innocence motel druguse summer singlemother socialservice child'sperspective child motherdaughterrelationship danceintherain brooklynnprince briavinaite willemdafoe christopherrivera valeriacotto caleblandryjones seanbaker seanbaker seanbaker
967,665,history drama adventure action epic governor middleeast baseonnovelorbook romanempire politic christianity jewpersecution roman miracle jerusalem israel prince leprosy redemption ancientrome gayinterest love friend remake revenge religion historicalfiction perioddrama hatred seabattle jewishfamily childhoodsweetheart jesuschrist charltonheston jackhawkins hayaharareet stephenboyd marthascott cathyo'donnell williamwyler williamwyler williamwyler
968,615777,drama comedy gambling gamblingdebt moviebusiness orgy cocaine alcoholism hollywood alcoholic filmmake moviestar silentfilmstar 1920s oldhollywood sex bradpitt margotrobbie diegocalva jeansmart flea jovanadepo damienchazelle damienchazelle damienchazelle
969,86829,drama music depression newyorkcity guitar winter cat pregnancy overdose darkcomedy folkmusic aspiresinger grief hitchhiker cafe 1960 deathoffriend oscarisaac careymulligan justintimberlake ethanphillips robinbartlett maxcasella joelcoen joelcoen joelcoen
970,398173,drama horror crime thriller van sadism psychopath 1970 childmurder architect artist visionofhell flashback misanthrophy taxidermy serialkiller obsessivecompulsivedisorder photograph murderer cruelty 1980s graphicviolence mattdillon brunoganz umathurman siobhanfallonhogan sofiegråbøl rileykeough larsvontrier larsvontrier larsvontrier
971,533,adventure animation comedy family competition village parody stopmotion contest dog rabbit petersallis ralphfiennes helenabonhamcarter peterkay nicholassmith lizsmith nickpark nickpark nickpark
972,319,action crime romance hotel parentchildrelationship moviebusiness detective mexicanstandoff pimp cocaine ex-cop love murder ontherun mafia losangeles california drug detroit michigan illegalprostitution gunviolence aspireactor neo-noir graphicviolence christianslater patriciaarquette michaelrapaport bronsonpinchot garyoldman dennishopper tonyscott tonyscott tonyscott
973,228326,animation adventure comedy family fantasy lovetriangle afterlife dayofthedead diegoluna channingtatum zoesaldaña christinaapplegate eugenioderbez cheechmarin jorger.gutierrez jorger.gutierrez jorger.gutierrez
974,5236,comedy crime mystery detective loser thief crush whodunit losangeles california hoodlum neo-noir christmas robertdowneyjr. valkilmer michellemonaghan corbinbernsen dashmihok larrymiller shaneblack shaneblack shaneblack
975,786,drama music hotelroom concert rock'n'roll stewardess drugaddiction sandiego california overdose baseontruestory swimmingpool comeofage ontheroad domineermother reconciliation semiautobiographical teenager patrickfugit katehudson billycrudup jasonlee francesmcdormand philipseymourhoffman cameroncrowe cameroncrowe cameroncrowe
976,9473,animation comedy musical surrealism visionofhell elementaryschool satan demon lgbt adultanimation treyparker mattstone marykaybergman isaachayes jessebranthowell anthonycross-thomas treyparker treyparker treyparker
977,801,comedy drama war dieanddeath vietnamwar rock'n'roll vietcong rightandjustice explosive warcrime u.s.airforce radio saigon robinwilliams forestwhitaker trầnthanhtùng chintarasukapatana brunokirby robertwuhl barrylevinson barrylevinson barrylevinson
978,10601,adventure fantasy family crocodile liberation fairy mermaid peterpan pirategang pirate baseonchild'sbook fantasyworld pirateship liveactionremake jasonisaacs jeremysumpter rachelhurd-wood lynnredgrave richardbriers oliviawilliams p.j.hogan p.j.hogan p.j.hogan
979,9539,horror drama thriller childabuse suffer nihilism degradation ecstasy cult helplessness revenge torture cruelty homeinvasion decadence captivity abuse dehumanization newfrenchextremism incarceration mysticism lesbian morjanaalaoui mylènejampanoï catherinebégin roberttoupin patriciatulasne juliettegosselin pascallaugier pascallaugier pascallaugier
980,10637,drama highschool friendship sport kukluxklan politic americanfootball 1970 trainer racepolitic civilright apartheid racialsegregation baseontruestory racist xenophobia virginia denzelwashington willpatton woodharris ryanhurst donaldfaison craigkirkwood boazyakin boazyakin boazyakin
981,1580,thriller crime drama philosophy baseonplayormusical gayinterest murder technicolor dinnerparty onelocation gaytheme restrictset theperfectmurder theperfectcrime jamesstewart johndall farleygranger edithevanson joanchandler cedrichardwicke alfredhitchcock alfredhitchcock alfredhitchcock
982,239571,drama romance michellemonaghan jamesmarsden lukebracey lianaliberato geraldmcraney carolinegoodall michaelhoffman michaelhoffman michaelhoffman
